scenario_name,density,region_radius_m,coherence,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size
density_sweep,6.0,500.0,0.0,19.0,0.057836738338175986,0.0018689861687061497,0.07220854845726221,0.10823098611029895,0.1329388321065479,0.18645835275860317,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,20.0,0.058021523650054925,0.0018785090708607207,0.07242241557373383,0.107068364691837,0.13163471334473303,0.18746226685005773,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,21.0,0.058109467220280764,0.0019301249693239751,0.07284802776979525,0.1089964624385607,0.1320419102707635,0.18676348105978624,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,22.0,0.05796742445277625,0.001905739780392992,0.07256694893738687,0.10772939566115225,0.1311390934553605,0.18629863830637625,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,23.0,0.05762391074654996,0.0018833373584005142,0.07213773248534272,0.10778309517878376,0.1306299242261482,0.18638278250714804,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,24.0,0.05704020772060144,0.001830333618622305,0.07130160527948627,0.10568100513189671,0.13004576710576257,0.17961493819218943,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,25.0,0.056791219045715005,0.001892089911017858,0.07153553293095845,0.10625729263912717,0.12978837790101677,0.18259631527366713,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,26.0,0.05631819533214477,0.0018760655936902334,0.07104790439668046,0.10567737515264386,0.12887101170270845,0.17909517360792526,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,27.0,0.05584108747936276,0.001747640855098705,0.06975577328061491,0.10443427442722229,0.128994423862436,0.18106735498629867,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,28.0,0.055719311976294365,0.0017732591233187583,0.06984197055088279,0.10461349006768147,0.13031944113776076,0.17771246058333906,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,29.0,0.05556167890856643,0.0017906027024848284,0.0698405531594894,0.10421028110174396,0.12799735849615188,0.17676258420412513,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,30.0,0.05534944534335452,0.0018071652159689009,0.06979058902019591,0.1030937296888795,0.12894045386642272,0.1743124259657742,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,31.0,0.05537183031453817,0.001810386297602369,0.0698314104825642,0.10339650174836384,0.1310452045644046,0.17174041432198142,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,32.0,0.05524173144839727,0.0018072930019927783,0.06970611089000463,0.10537688050912528,0.12798941795295626,0.16888025923760677,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,33.0,0.0553049943514124,0.001800486215121128,0.06970745021395408,0.10191367852958719,0.12966973696138956,0.17820699222809505,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,34.0,0.055370873193104665,0.0018480016812496885,0.07009946704088817,0.10259696960520961,0.13023673367642385,0.17455357036083616,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,35.0,0.05540345172160092,0.0018409794867336844,0.07007511647797275,0.10277180894154189,0.12957536640554565,0.1801755911610952,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,36.0,0.05542830760553003,0.0018465112218398326,0.07013421779597383,0.10384822862345303,0.12916217632165553,0.17556077485444038,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,37.0,0.05552332197595661,0.0018509168866319568,0.07024070166134236,0.10460331300328785,0.1310359365582956,0.17462442696637503,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,38.0,0.055471894404920945,0.001798540678149736,0.06982601053347123,0.10367017999619495,0.12902387383075986,0.17921966467765066,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,39.0,0.0556391568100316,0.0018870245135158225,0.07058852799178567,0.10569154048189686,0.12811328255550367,0.1749079738941235,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,40.0,0.055725278793045105,0.0018526200479054196,0.07041254678299899,0.10603884145259772,0.12988615753320723,0.17808208765485684,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,41.0,0.05581790532532637,0.0019270089517880423,0.07101160121202127,0.10564027915582413,0.12870851477671533,0.18122847000069642,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,42.0,0.05605364900999499,0.0019523902888960915,0.07137507867758748,0.10368524506204185,0.13014887176239143,0.18205721022432306,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,43.0,0.05602563461323583,0.0019287111901430838,0.07118695754110364,0.10672487597973887,0.12945823227966766,0.17997804553093033,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,44.0,0.056076906854085395,0.0019170397245472188,0.07114533861658814,0.10438725632082199,0.12961398900992388,0.18334927174077556,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,45.0,0.056303951695361266,0.001909834507637664,0.07127390465065905,0.10600517403789843,0.1303814453842399,0.17781061108153726,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,46.0,0.05650656328456116,0.001996239180228075,0.07203631635821053,0.10691463014089228,0.13120578825150814,0.18318875971126547,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,47.0,0.05663016989894583,0.0019694035014415777,0.07194706140090121,0.10712051246009968,0.1327720518039971,0.17772624839761317,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,48.0,0.05668003587925933,0.0019882967637977426,0.07211742668087838,0.10572235472454013,0.13242013999430235,0.18356866289397722,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,49.0,0.05689852044778957,0.0020210631346583114,0.0725155484279464,0.10606389263078528,0.13378880756915204,0.18093721586602385,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,50.0,0.05687420726613226,0.002049262314363856,0.07269069931232487,0.10611049806884185,0.13320141987954454,0.17932073434300017,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,51.0,0.05691194132130637,0.0020066883111759413,0.07242691057980977,0.1057317817371524,0.13356317879159046,0.17897825386740301,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,52.0,0.05704091479574514,0.0020385551137305485,0.07274765339491031,0.10486445477786453,0.1352704081139407,0.18040733096561481,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,53.0,0.0571588565040018,0.0020302795199727175,0.0727833387309059,0.10514293271915358,0.1340142893127631,0.18166921996424762,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,54.0,0.05730217512580347,0.0020643242168253027,0.07312908785820833,0.10628175495731487,0.1342603839071085,0.19014271083863332,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,55.0,0.05741838121401603,0.0020474646856093594,0.07310496007007615,0.10695830208476846,0.13449497382035547,0.19154946819713553,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,56.0,0.05754094040302551,0.0021263720194121634,0.073738265791085,0.10774040808973322,0.1335101536428751,0.18921058277940486,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,57.0,0.05750730374655404,0.002073224047553111,0.07335062393566628,0.1070281456438146,0.13309704189882354,0.19132802503452345,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,58.0,0.05777973350088449,0.002211817498426675,0.07450043692395306,0.10659715510672323,0.13480593817920036,0.188839103270288,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,59.0,0.05786336133462196,0.002133920026572045,0.07404112783793254,0.10719892330827781,0.13687841676441212,0.1888030130242082,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,60.0,0.05786736398368778,0.002104646590688973,0.07384631612416138,0.10718561026517281,0.1390802617604659,0.19288734608791694,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,61.0,0.05805378592365037,0.002177837985572764,0.07448543512420257,0.10901125185970317,0.13860287085199713,0.18851989207240494,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,62.0,0.057986053566323574,0.0021619113411633314,0.0743255928288492,0.1089138561756799,0.1355261283021019,0.19232641712062615,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,63.0,0.05809837232577098,0.0022038914255659574,0.0746947942795873,0.10658829605275258,0.13539521211787972,0.192951887446428,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,64.0,0.05837303289730896,0.0022678732342817447,0.0753344821705974,0.10996597931930416,0.13688443044781068,0.19171162032907746,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,65.0,0.05820306300106449,0.00223932903476227,0.07501283608468721,0.1077836704170615,0.1355432204398154,0.19331382536135083,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,66.0,0.0582950232486434,0.002278737959337919,0.07534618566920155,0.10959791965404847,0.13597895838547816,0.19050236453799657,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,67.0,0.05846373874444576,0.00232032474327854,0.07575178870005216,0.10906979884562107,0.13594048325712135,0.19374252003742656,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,68.0,0.05849463724251111,0.002392538368874248,0.07625064560387156,0.10857851760068016,0.13810672122346024,0.19299523380091893,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,69.0,0.05856812505168273,0.002373237838390241,0.07618046409979258,0.10871678032592301,0.1371640248635348,0.19760799836250667,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,70.0,0.058663075376362554,0.0024247733360462584,0.07659066358675222,0.11103427655191139,0.1392660130846889,0.19665302165095785,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,71.0,0.058637414498243834,0.002405990701716333,0.07644826407940987,0.11038667260851147,0.13899509954496933,0.1912533028292553,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,72.0,0.05855785263532711,0.0023483782642606866,0.0760092123990334,0.11028541770169706,0.14178688558274247,0.19123023008498163,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,73.0,0.058639720995937325,0.002335523922509809,0.07598776744312984,0.11118696047410284,0.1416731092965977,0.19147666318053871,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,74.0,0.058813964668743814,0.0025304459537368817,0.07739204347859752,0.11010330669957444,0.1383664588548457,0.20089867943396564,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,75.0,0.05877951961833549,0.002420908507442709,0.07665468305332034,0.11158808942418591,0.1407639121899847,0.1986868352748829,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,76.0,0.058802840159017815,0.002499568084578871,0.07718382016553643,0.11165950079546536,0.13966719283865672,0.19303424180142692,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,77.0,0.059039748477706704,0.002565468487318964,0.07778920482708275,0.111297002709491,0.14081323797082065,0.2007565152943146,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,78.0,0.05887358284758191,0.002525308448477632,0.07740418080303364,0.11053250807716292,0.13915234644789046,0.20139368048273593,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,79.0,0.059013429792868465,0.0025317061353331816,0.07755186026944161,0.11149965417657881,0.1396327176901881,0.19786688397871324,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,80.0,0.05908249596390241,0.002584993449862604,0.07794699980876203,0.11060944569384168,0.14229490012170054,0.2049439024886119,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,81.0,0.05905647675102106,0.0026250124982068216,0.07818362964489889,0.11062636357771952,0.1430039542205216,0.1989628992785773,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,82.0,0.05911696458453796,0.0025989240440940594,0.07806240801937624,0.10964161965393852,0.14145916842629708,0.19970568836229718,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,83.0,0.05922984191262592,0.002652557024078988,0.07849032549985792,0.10980422037940926,0.1404204372310786,0.20987728036707656,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,84.0,0.059072095020417686,0.002675688499201204,0.07851879335103451,0.1104415274275207,0.1393909153375734,0.21219621068940903,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,85.0,0.059109916656786006,0.0027020942725866624,0.07871516067288976,0.1104642673946533,0.14356674725016552,0.2127782717096384,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,86.0,0.05932920077282734,0.0027126234769792833,0.07894667530252138,0.11051854452811852,0.14366797030343392,0.21601274799688508,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,87.0,0.059120941785631764,0.0026580335959062898,0.07844309627702332,0.11044306738059115,0.1422968057872736,0.21290830106310646,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,88.0,0.059205552775139766,0.0027425910285633296,0.07904358612799137,0.10977296561630938,0.14075879912630193,0.21248662814169383,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,89.0,0.059349079195831295,0.0027533477583607732,0.07921906941989301,0.1099410890000122,0.14140838498204902,0.2175070481679744,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,90.0,0.059369238408290025,0.0027422357610779064,0.07916402105917994,0.10827576205942616,0.1403200658482354,0.21694056436225215,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,91.0,0.059429856303016684,0.0027595411276129735,0.07931865447554053,0.11019229802203659,0.14494413760649807,0.22582739470666435,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,92.0,0.05959339912428155,0.0028265062033894423,0.07986162672131944,0.10967079421442373,0.14112488771758955,0.2234770018946901,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,93.0,0.0597725562253775,0.002920186984809742,0.08057881522165523,0.11193627391287726,0.14255752838973,0.2212440720155623,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,94.0,0.05971141914001063,0.0029422545998093043,0.08067036739425036,0.10949909931543048,0.14177251783275654,0.22982348243680314,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,95.0,0.05989344300887372,0.002965448898382029,0.08094858500208162,0.10826357312187489,0.14360822276650584,0.23619835663494576,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,96.0,0.0599280306514888,0.0029088199632045,0.08062374849242797,0.10790726133536319,0.14308159535337087,0.2197878502623061,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,97.0,0.05991389506922576,0.0029570874155867076,0.08091206484791315,0.11107392362796134,0.1429523622047448,0.2223480731360293,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,98.0,0.060138796950528386,0.003019045912253557,0.08145993377673738,0.10916932468846492,0.14280174655371589,0.2224110966097233,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,99.0,0.05998610606550196,0.002950788253420647,0.08092664069589382,0.11108725011840724,0.1413746154730192,0.2343536910289403,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,100.0,0.06024791982517634,0.0030965221921479295,0.08201423068839216,0.10977469449633936,0.14218582983246902,0.22074757666055145,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,101.0,0.06026845765147183,0.003109635372199175,0.08210920995775339,0.11028390635069643,0.14269415059764082,0.2306606565963251,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,102.0,0.060397475537004544,0.003120912127967808,0.08227251776389774,0.11093010606402628,0.14331152946709524,0.24268433084550606,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,103.0,0.060548616082893046,0.0031652863977491104,0.08265241259214812,0.11108661832839331,0.14165900634266276,0.2295375417687835,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,104.0,0.06062237501184113,0.003173289304403201,0.08275482859917904,0.11180398297006905,0.14325085102160257,0.24408240701403797,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,105.0,0.06070826300529592,0.0031429256028890212,0.08263424713766807,0.11322259180636737,0.14064899136939574,0.24404880599560286,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,106.0,0.06081086385079142,0.0032301871031429866,0.08323549882966089,0.11199131210951313,0.14069829815554344,0.2424914640456553,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,107.0,0.060817102805968304,0.0031713549824173787,0.08288591542674241,0.11223356795988768,0.1402194351971901,0.23905790222252837,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,108.0,0.061058005880826896,0.0032561917831245377,0.08357195621300025,0.11398307664291785,0.14290390752957924,0.2400243636524116,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,109.0,0.06115310068935379,0.00326612632380926,0.08370082465383183,0.11290758015516573,0.14528169551368358,0.23882616059385495,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,110.0,0.06119197967185131,0.0032335444572049745,0.0835344410010939,0.11521730098396367,0.14365687220276407,0.24114085429172205,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,111.0,0.06135041341572465,0.0034070772065121335,0.08468146451728654,0.11554139568446965,0.1454982207049047,0.24313982307515514,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,112.0,0.06157787922149491,0.003349927388188606,0.08450894980773113,0.1150094143650376,0.14456163134872918,0.24673968081605438,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,113.0,0.061641698759660614,0.003396364759758881,0.08482961620646191,0.11540024505882612,0.14249139852747103,0.2497537231640334,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,114.0,0.061812471153018425,0.0033398271212881016,0.08462037999991986,0.11632310272153817,0.14430129914094508,0.25703118512314976,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,115.0,0.061982365008834875,0.003400352092547835,0.08510091459341829,0.1171423227557514,0.14455195537290658,0.25360839320420764,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,116.0,0.06217515779954778,0.0035097041572228443,0.08588046579182901,0.11626133598676028,0.145422698753986,0.2539256690822319,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,117.0,0.062256281851742576,0.003497121855561616,0.08586597979156371,0.11731066877667694,0.14670092192352951,0.25961911944941285,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,118.0,0.06246724285316286,0.0035208489657671256,0.08615686505115627,0.1161364153663624,0.1463664249446263,0.25202249668168597,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,119.0,0.06261605803325676,0.003494036578203308,0.08610927535305059,0.11958727587442614,0.14435752740035582,0.24352298654500268,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,120.0,0.06293710334107938,0.003641451185337752,0.08719248913927997,0.11965547913873635,0.14694101395866124,0.2501340364185948,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,121.0,0.06298243902968617,0.0035532516625245035,0.08671816008572045,0.11908900257908334,0.14790383022546716,0.24840250233473196,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,122.0,0.06317725065225517,0.0036159244065866692,0.08721977646477057,0.1192429339627614,0.14684973407530244,0.24895387503459662,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,123.0,0.06329802314115146,0.003540581042798448,0.08687474187804067,0.1179055533990287,0.14684626588969155,0.24767488034706914,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,124.0,0.06350255479665538,0.003679039935153313,0.08781579812798795,0.11866059256752753,0.1503198994278306,0.2500342640173665,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,125.0,0.06380481184501204,0.003728008050671071,0.08831229849374582,0.11880265795243007,0.14782223806449057,0.254410485650087,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,126.0,0.06408608615353191,0.003787108750371943,0.08884894590736492,0.12117397702558388,0.15020358274619022,0.260745048593144,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,127.0,0.06419562493560489,0.0037895022160534557,0.08894144409062803,0.11943091811961692,0.14944417189214032,0.2549761342699297,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,128.0,0.06456980487206804,0.003934690523197109,0.09002194301621161,0.11790832612065703,0.15019767625819555,0.26028225292910423,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,129.0,0.06449096708344712,0.0038310344664531713,0.0893874672524702,0.11824169365832424,0.15054929444486995,0.25871436718964347,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,130.0,0.0647893132002216,0.0038678014383339973,0.08980788686574474,0.11944735968750153,0.15157814915908116,0.26080770711013757,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,131.0,0.06481772929406295,0.003826343475643875,0.08959732979549279,0.11979771077041897,0.1509525365244382,0.25244364922630935,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,132.0,0.06501054362327005,0.003873862239307472,0.09000129455458165,0.11997633486122322,0.15278393877170612,0.2498666278983463,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,133.0,0.06528449646688296,0.003961841923328335,0.0906857618497126,0.12062897427640126,0.15413448987884376,0.2652685496985449,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,134.0,0.0653610566538354,0.0038944977239620242,0.09036905139962412,0.11987902078152328,0.15166269628359255,0.2626344457763243,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,135.0,0.06562372272381385,0.003954067785157468,0.09088751712578284,0.1222719427038639,0.15330787377103847,0.2655269234004237,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,136.0,0.06583778623441779,0.00407620348805475,0.09171050967203072,0.12097183889267424,0.1543734131993563,0.2582772508815406,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,137.0,0.06604180447536023,0.004095290658173247,0.09196091885434246,0.12135148712144125,0.1563186837945235,0.2618518779724246,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,138.0,0.06618039751686447,0.004052230227323739,0.0918263319686349,0.12182445391984183,0.15583612435384578,0.25347285296187894,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,139.0,0.06631530965822982,0.0041419655010375206,0.0924104203870128,0.12151518964433203,0.15641525861904715,0.2515558669221263,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,140.0,0.06646253251436106,0.004057491313362439,0.09205845719750544,0.1204155493811029,0.1540246076490967,0.2542112409133559,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,141.0,0.06689994962697184,0.0041541020537584255,0.09289620720917402,0.12404620417672131,0.15873436941505129,0.25252182779977883,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,142.0,0.06698054985639408,0.0041091695208923225,0.09271226229554111,0.12364091757138063,0.1597304641636686,0.24688097122601937,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,143.0,0.06742254888473598,0.004249220199703411,0.09378176953874363,0.12446466231196517,0.15851597289001002,0.2572975916391904,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,144.0,0.06756913481798162,0.004141376525741211,0.09331111673210105,0.12473529027074548,0.1586193342907972,0.25174899762636227,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,145.0,0.0677521568782294,0.00426162516263271,0.09408496120148489,0.1250759526794195,0.15839583835634205,0.2585656402641193,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,146.0,0.06804437366254146,0.00441841415654005,0.09512334594445054,0.12445449102696994,0.15908418096788335,0.2522974549626171,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,147.0,0.06805443631695889,0.004326038264463421,0.0946437772221842,0.12332802472447946,0.15936886068991582,0.2591746014758672,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,148.0,0.06831570717174942,0.004321802780622959,0.09480948595472488,0.125475170185376,0.15852024905383266,0.2552452041553879,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,149.0,0.06876630768507021,0.004426741093837227,0.09568461823341813,0.12805007089170417,0.16220410336688476,0.25756515621502973,0.0,1.0,1024
density_sweep,6.0,500.0,0.0,150.0,0.06862633166761209,0.004314978238034728,0.09499764016115257,0.12645180631642286,0.1592459375222808,0.2530185615306958,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,2.0,0.1249723380493116,0.0159256609713917,0.17760559182892616,0.23926112975025815,0.334836265459922,0.5584887097729613,0.0029296875,1.0,1024
density_sweep,9.0,500.0,0.0,3.0,0.10750481713364225,0.00927469698825399,0.14433288847380507,0.20963401766489104,0.2760241984673823,0.4644752064450802,0.001953125,1.0,1024
density_sweep,9.0,500.0,0.0,4.0,0.09784852127974271,0.006620451578474164,0.12725873131186885,0.18711361393467593,0.23337698427283035,0.4161975850589772,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,5.0,0.09170952719567559,0.005219654286521635,0.11674884010120185,0.17435186548563422,0.21912449997556005,0.36105495569443036,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,6.0,0.08725617469814279,0.004281455507899587,0.10906463923221128,0.16220566338882783,0.2034692995052735,0.33634402979722594,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,7.0,0.08426601444206819,0.0038249075451931647,0.104525923746906,0.15401600999174458,0.19633682996828042,0.332814131346839,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,8.0,0.08172408166770842,0.0033622226798219,0.10020503083304837,0.14946118615447343,0.1871931248066675,0.30315326848739826,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,9.0,0.079842966762055,0.003105599028924104,0.09736785080451722,0.14412164227528507,0.1778660458742551,0.29087294720838586,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,10.0,0.07847100856013696,0.0029444038973750514,0.09540494264879645,0.14102005300589132,0.17964437432986538,0.29221495231578265,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,11.0,0.07727702494048437,0.0027434528643326146,0.09335518972175494,0.13954338770348237,0.17608504383930115,0.27225101171423194,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,12.0,0.07621650472168397,0.0026113712217770363,0.09176233875489176,0.1377914199777039,0.17331165723754538,0.26671568272282387,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,13.0,0.0753763142536124,0.0024826917292361467,0.09035640807212003,0.13736748780291225,0.17013761955111548,0.2470782668105882,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,14.0,0.07492462539375451,0.0024571828736111388,0.0898380897170325,0.13441177716302982,0.1651854533267226,0.2503553487624758,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,15.0,0.07431500959626375,0.0023768090221443173,0.08887929834014831,0.13340582457461864,0.16296835080426095,0.24798798293155488,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,16.0,0.0740987795095945,0.0023396143606151452,0.08848866303333239,0.13405093853270328,0.1667124966930671,0.2420655659591964,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,17.0,0.07407937072435185,0.0023202331920517414,0.08836281094989962,0.1324580082821325,0.162821474144767,0.24356752584393282,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,18.0,0.07393204892971926,0.0022635329739342973,0.08791746602854691,0.13132229470918202,0.16475048089018735,0.22942988052699803,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,19.0,0.07404266653650922,0.002251824049666467,0.08794396237095056,0.13015112177716853,0.16694028302570496,0.23434442648142373,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,20.0,0.074281977544457,0.0022722114978474275,0.08826111083462888,0.1308714473892213,0.1653976210876693,0.2360175311511717,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,21.0,0.07453625597623856,0.002277055931162367,0.08850259536373906,0.13255008961338494,0.16740264416642256,0.23458035613375988,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,22.0,0.0743379973102448,0.0022477788060386084,0.08816981711524965,0.1319894112052633,0.16578821327077534,0.22793779737301545,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,23.0,0.07383908689742957,0.002222354247027702,0.08760459463335162,0.13158665554608495,0.16524713348412426,0.22824789412424767,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,24.0,0.07321371845331137,0.0021835183661036697,0.08685486132545729,0.1293790864797879,0.1635363314007411,0.22446117122718146,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,25.0,0.07262930547182196,0.002135482317766209,0.08608425135345858,0.1309492255302167,0.16477402693849127,0.22358096769954405,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,26.0,0.07196234091682412,0.002059121913925937,0.08507467557478639,0.12935820722782823,0.1579348599952098,0.2147342229689566,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,27.0,0.07164352040180165,0.0020470360835554906,0.08473387810739492,0.12852027494578905,0.1585021594667177,0.224366950679625,0.0,1.0,1024
density_sweep,9.0,500.0,0.0,28.0,0.07114103592937031,0.001990884959649309,0.08397578194189838,0.12799973755230348,0.15707074617555905,0.20880715517919476,0.0,1.0,1024
